J3628,0000000007e30f08,2018-02-02 18:38:31,ac:23:3f:24:0d:18,-53
J3628,0000000007e30f08,2018-02-02 18:38:31,ac:23:3f:24:0d:15,-55
J3628,0000000007e30f08,2018-02-02 18:38:31,ac:23:3f:24:0c:68,-56
J3628,0000000007e30f08,2018-02-02 18:38:31,f9:79:bd:be:99:bf,-42
J3628,0000000007e30f08,2018-02-02 18:38:31,ac:23:3f:24:0c:39,-50
J3628,0000000007e30f08,2018-02-02 18:38:31,ac:23:3f:24:0c:03,-43
J3628,0000000007e30f08,2018-02-02 18:38:41,ac:23:3f:24:0d:15,-46
J3628,0000000007e30f08,2018-02-02 18:38:41,ac:23:3f:24:0c:68,-48
J3628,0000000007e30f08,2018-02-02 18:38:41,f9:79:bd:be:99:bf,-39
J3628,0000000007e30f08,2018-02-02 18:38:41,ac:23:3f:24:0d:18,-67
J3628,0000000007e30f08,2018-02-02 18:38:41,ac:23:3f:24:0c:39,-48
J3628,0000000007e30f08,2018-02-02 18:38:41,ac:23:3f:24:0c:03,-43
J3628,0000000007e30f08,2018-02-02 18:38:51,ac:23:3f:24:0d:18,-48
J3628,0000000007e30f08,2018-02-02 18:38:51,ac:23:3f:24:0c:68,-69
J3628,0000000007e30f08,2018-02-02 18:38:51,f9:79:bd:be:99:bf,-55
J3628,0000000007e30f08,2018-02-02 18:38:51,ac:23:3f:24:0c:03,-59
J3628,0000000007e30f08,2018-02-02 18:38:51,ac:23:3f:24:0c:39,-48
J3628,0000000007e30f08,2018-02-02 18:39:01,ac:23:3f:24:0d:18,-48
J3628,0000000007e30f08,2018-02-02 18:39:01,ac:23:3f:24:0d:15,-46
J3628,0000000007e30f08,2018-02-02 18:39:01,f9:79:bd:be:99:bf,-51
J3628,0000000007e30f08,2018-02-02 18:39:01,ac:23:3f:24:0c:39,-62
J3628,0000000007e30f08,2018-02-02 18:39:01,ac:23:3f:24:0c:03,-57
J3628,0000000007e30f08,2018-02-02 18:55:24,ac:23:3f:24:0c:03,-69
J3628,0000000007e30f08,2018-02-02 18:55:24,ac:23:3f:24:0c:39,-48
J3628,0000000007e30f08,2018-02-02 18:55:24,ac:23:3f:24:0d:15,-61
J3628,0000000007e30f08,2018-02-02 18:55:24,f9:79:bd:be:99:bf,-58
J3628,0000000007e30f08,2018-02-02 19:00:01,ac:23:3f:24:0c:68,-49
J3628,0000000007e30f08,2018-02-02 19:00:01,ac:23:3f:24:0c:03,-67
J3628,0000000007e30f08,2018-02-02 19:00:01,ac:23:3f:24:0d:15,-57
J3628,0000000007e30f08,2018-02-02 19:00:01,ac:23:3f:24:0d:18,-67
J3628,0000000007e30f08,2018-02-02 19:00:01,f9:79:bd:be:99:bf,-69
J3628,0000000007e30f08,2018-02-02 19:00:01,ac:23:3f:24:0c:39,-50
